id,type,brand,series,models,price,year,title,url,images
8132,laptop,Dell,,,40,2014,Dell Latitude 7404 Rugged Extreme Intel Core i7 4th Gen,latitude-7404-rugged-extreme-intel-core-i7-4th-gen,dell-latitude-7404-rugged-extreme-intel-core-i7-4th-gen.webp
8133,laptop,Dell,,,90,2018,Dell Latitude 7220 Rugged Tablet Core i5 8th Gen,latitude-7220-rugged-tablet-core-i5-8th-gen,dell-latitude-7220-rugged-tablet-core-i5-8th-gen.webp
8134,laptop,Dell,,,40,2014,Dell Latitude 5404 Rugged Intel Core i7 4th Gen,latitude-5404-rugged-intel-core-i7-4th-gen,dell-latitude-5404-rugged-intel-core-i7-4th-gen.webp
8135,laptop,Dell,,,120,2018,Dell Latitude 7220 Rugged Tablet Core i7 8th Gen,latitude-7220-rugged-tablet-core-i7-8th-gen,dell-latitude-7220-rugged-tablet-core-i7-8th-gen.webp
8136,laptop,Dell,,,70,2014,Dell Latitude 7204 Rugged Intel Core i7 4th Gen,latitude-7204-rugged-intel-core-i7-4th-gen,dell-latitude-7204-rugged-intel-core-i7-4th-gen.webp
8137,laptop,Dell,,,60,2016,Dell Latitude 7414 Rugged Extreme Intel Core i5 6th Gen,latitude-7414-rugged-extreme-intel-core-i5-6th-gen,dell-latitude-7414-rugged-extreme-intel-core-i5-6th-gen.webp
8138,laptop,Dell,,,85,2016,Dell Latitude 7414 Rugged Extreme Intel Core i7 6th Gen,latitude-7414-rugged-extreme-intel-core-i7-6th-gen,dell-latitude-7414-rugged-extreme-intel-core-i7-6th-gen.webp
8139,laptop,Dell,,,55,2018,Dell Latitude 5420 Rugged Intel Core i5 8th Gen,latitude-5420-rugged-intel-core-i5-8th-gen,dell-latitude-5420-rugged-intel-core-i5-8th-gen.webp
8140,laptop,Dell,,,70,2016,Dell Latitude 7214 Rugged Extreme Intel Core i5 6th Gen,latitude-7214-rugged-extreme-intel-core-i5-6th-gen,dell-latitude-7214-rugged-extreme-intel-core-i5-6th-gen.webp
8141,laptop,Dell,,,105,2018,Dell Latitude 7424 Rugged Extreme Intel Core i5 8th Gen,latitude-7424-rugged-extreme-intel-core-i5-8th-gen,dell-latitude-7424-rugged-extreme-intel-core-i5-8th-gen.webp
8142,laptop,Dell,,,135,2018,Dell Latitude 7424 Rugged Extreme Intel Core i7 8th Gen,latitude-7424-rugged-extreme-intel-core-i7-8th-gen,dell-latitude-7424-rugged-extreme-intel-core-i7-8th-gen.webp
8143,laptop,Dell,,,30,2018,Dell Latitude 7200 Intel Core i5 8th Gen,latitude-7200-intel-core-i5-8th-gen,dell-latitude-7200-intel-core-i5-8th-gen.webp
8144,laptop,Dell,,,55,2018,Dell Latitude 7200 Intel Core i7 8th Gen,latitude-7200-intel-core-i7-8th-gen,dell-latitude-7200-intel-core-i7-8th-gen.webp
8145,laptop,Dell,,,40,2018,Dell Latitude 7300 Intel Core i5 8th Gen,latitude-7300-intel-core-i5-8th-gen,dell-latitude-7300-intel-core-i5-8th-gen.webp
