id,type,brand,series,models,price,year,title,url,images
11600,phone,Apple,,,80,2020,Apple iPhone 12 256GB A2172,iphone-12-256gb-a2172,
11601,phone,Apple,,,70,2020,Apple iPhone 12 64GB A2402,iphone-12-64gb-a2402,apple-iphone-12-64gb-a2402.webp
11602,phone,Apple,,,75,2020,Apple iPhone 12 128GB A2402,iphone-12-128gb-a2402,
11603,phone,Apple,,,80,2020,Apple iPhone 12 256GB A2402,iphone-12-256gb-a2402,
11604,phone,Apple,,,70,2020,Apple iPhone 12 64GB A2403,iphone-12-64gb-a2403,
11605,phone,Apple,,,75,2020,Apple iPhone 12 128GB A2403,iphone-12-128gb-a2403,
11606,phone,Apple,,,80,2020,Apple iPhone 12 256GB A2403,iphone-12-256gb-a2403,
11631,phone,Apple,,,85,2020,Apple iPhone 12 Pro 128GB A2341,iphone-12-pro-128gb-a2341,
11632,phone,Apple,,,100,2020,Apple iPhone 12 Pro 256GB A2341,iphone-12-pro-256gb-a2341,
11633,phone,Apple,,,110,2020,Apple iPhone 12 Pro 512GB A2341,iphone-12-pro-512gb-a2341,
11634,phone,Apple,,,90,2020,Apple iPhone 12 Pro 128GB A2406,iphone-12-pro-128gb-a2406,
11635,phone,Apple,,,100,2020,Apple iPhone 12 Pro 256GB A2406,iphone-12-pro-256gb-a2406,
11636,phone,Apple,,,115,2020,Apple iPhone 12 Pro 512GB A2406,iphone-12-pro-512gb-a2406,
11637,phone,Apple,,,90,2020,Apple iPhone 12 Pro 128GB A2407,iphone-12-pro-128gb-a2407,
11638,phone,Apple,,,105,2020,Apple iPhone 12 Pro 256GB A2407,iphone-12-pro-256gb-a2407,
11639,phone,Apple,,,115,2020,Apple iPhone 12 Pro 512GB A2407,iphone-12-pro-512gb-a2407,
11663,phone,Apple,,,100,2020,Apple iPhone 12 Pro Max 128GB A2342,iphone-12-pro-max-128gb-a2342,
11664,phone,Apple,,,110,2020,Apple iPhone 12 Pro Max 256GB A2342,iphone-12-pro-max-256gb-a2342,
11665,phone,Apple,,,120,2020,Apple iPhone 12 Pro Max 512GB A2342,iphone-12-pro-max-512gb-a2342,
11666,phone,Apple,,,100,2020,Apple iPhone 12 Pro Max 128GB A2410,iphone-12-pro-max-128gb-a2410,apple-iphone-12-pro-max-128gb-a2410.webp
11667,phone,Apple,,,110,2020,Apple iPhone 12 Pro Max 256GB A2410,iphone-12-pro-max-256gb-a2410,
11668,phone,Apple,,,120,2020,Apple iPhone 12 Pro Max 512GB A2410,iphone-12-pro-max-512gb-a2410,
11669,phone,Apple,,,100,2020,Apple iPhone 12 Pro Max 128GB A2411,iphone-12-pro-max-128gb-a2411,
11670,phone,Apple,,,110,2020,Apple iPhone 12 Pro Max 256GB A2411,iphone-12-pro-max-256gb-a2411,
11671,phone,Apple,,,120,2020,Apple iPhone 12 Pro Max 512GB A2411,iphone-12-pro-max-512gb-a2411,
11682,phone,Apple,,,105,2021,Apple iPhone 13 128GB A2482,iphone-13-128gb-a2482,
11683,phone,Apple,,,115,2021,Apple iPhone 13 256GB A2482,iphone-13-256gb-a2482,
11684,phone,Apple,,,130,2021,Apple iPhone 13 512GB A2482,iphone-13-512gb-a2482,
11685,phone,Apple,,,75,2021,Apple iPhone 13 Mini 128GB A2481,iphone-13-mini-128gb-a2481,
11686,phone,Apple,,,90,2021,Apple iPhone 13 Mini 256GB A2481,iphone-13-mini-256gb-a2481,
11687,phone,Apple,,,105,2021,Apple iPhone 13 Mini 512GB A2481,iphone-13-mini-512gb-a2481,
11688,phone,Apple,,,120,2021,Apple iPhone 13 Pro 128GB A2483,iphone-13-pro-128gb-a2483,
11689,phone,Apple,,,175,2021,Apple iPhone 13 Pro 1TB A2483,iphone-13-pro-1tb-a2483,
11690,phone,Apple,,,145,2021,Apple iPhone 13 Pro 256GB A2483,iphone-13-pro-256gb-a2483,
11691,phone,Apple,,,160,2021,Apple iPhone 13 Pro 512GB A2483,iphone-13-pro-512gb-a2483,
11692,phone,Apple,,,135,2021,Apple iPhone 13 Pro Max 128GB A2484,iphone-13-pro-max-128gb-a2484,
11693,phone,Apple,,,190,2021,Apple iPhone 13 Pro Max 1TB A2484,iphone-13-pro-max-1tb-a2484,
11694,phone,Apple,,,155,2021,Apple iPhone 13 Pro Max 256GB A2484,iphone-13-pro-max-256gb-a2484,
11695,phone,Apple,,,170,2021,Apple iPhone 13 Pro Max 512GB A2484,iphone-13-pro-max-512gb-a2484,
11696,phone,Apple,,,135,2022,Apple iPhone 14 128GB A2649,iphone-14-128gb-a2649,
11697,phone,Apple,,,150,2022,Apple iPhone 14 256GB A2649,iphone-14-256gb-a2649,
11698,phone,Apple,,,165,2022,Apple iPhone 14 512GB A2649,iphone-14-512gb-a2649,
