id,title,url,images,type,brand,display,year,price,time_changed
11637,Apple iPhone 12 Pro 128GB A2407,iphone-12-pro-128gb-a2407,,phone,Apple,1,2020,90,2023-02-01 07:08:29
11638,Apple iPhone 12 Pro 256GB A2407,iphone-12-pro-256gb-a2407,,phone,Apple,1,2020,105,2023-02-01 07:08:26
11639,Apple iPhone 12 Pro 512GB A2407,iphone-12-pro-512gb-a2407,,phone,Apple,1,2020,115,2023-02-01 07:08:22
11663,Apple iPhone 12 Pro Max 128GB A2342,iphone-12-pro-max-128gb-a2342,,phone,Apple,1,2020,100,2023-02-01 07:36:51
11664,Apple iPhone 12 Pro Max 256GB A2342,iphone-12-pro-max-256gb-a2342,,phone,Apple,1,2020,110,2023-02-01 07:37:10
11665,Apple iPhone 12 Pro Max 512GB A2342,iphone-12-pro-max-512gb-a2342,,phone,Apple,1,2020,120,2023-02-01 07:37:16
11666,Apple iPhone 12 Pro Max 128GB A2410,iphone-12-pro-max-128gb-a2410,apple-iphone-12-pro-max-128gb-a2410.webp,phone,Apple,1,2020,100,2023-02-01 07:39:58
11667,Apple iPhone 12 Pro Max 256GB A2410,iphone-12-pro-max-256gb-a2410,,phone,Apple,1,2020,110,2023-02-01 07:40:06
11668,Apple iPhone 12 Pro Max 512GB A2410,iphone-12-pro-max-512gb-a2410,,phone,Apple,1,2020,120,2023-02-01 07:40:12
11669,Apple iPhone 12 Pro Max 128GB A2411,iphone-12-pro-max-128gb-a2411,,phone,Apple,1,2020,100,2023-02-01 07:40:02
11670,Apple iPhone 12 Pro Max 256GB A2411,iphone-12-pro-max-256gb-a2411,,phone,Apple,1,2020,110,2023-02-01 07:40:09
11671,Apple iPhone 12 Pro Max 512GB A2411,iphone-12-pro-max-512gb-a2411,,phone,Apple,1,2020,120,2023-02-01 07:40:15
11682,Apple iPhone 13 128GB A2482,iphone-13-128gb-a2482,,phone,Apple,1,2021,105,2023-02-01 08:01:01
11683,Apple iPhone 13 256GB A2482,iphone-13-256gb-a2482,,phone,Apple,1,2021,115,2023-02-01 08:01:04
11684,Apple iPhone 13 512GB A2482,iphone-13-512gb-a2482,,phone,Apple,1,2021,130,2023-02-01 08:01:07
11685,Apple iPhone 13 Mini 128GB A2481,iphone-13-mini-128gb-a2481,,phone,Apple,1,2021,75,2023-02-01 08:08:49
11686,Apple iPhone 13 Mini 256GB A2481,iphone-13-mini-256gb-a2481,,phone,Apple,1,2021,90,2023-02-01 08:11:23
11687,Apple iPhone 13 Mini 512GB A2481,iphone-13-mini-512gb-a2481,,phone,Apple,1,2021,105,2023-02-01 08:11:27
11688,Apple iPhone 13 Pro 128GB A2483,iphone-13-pro-128gb-a2483,,phone,Apple,1,2021,120,2023-02-01 08:13:49
11689,Apple iPhone 13 Pro 1TB A2483,iphone-13-pro-1tb-a2483,,phone,Apple,1,2021,175,2023-02-01 08:18:12
11690,Apple iPhone 13 Pro 256GB A2483,iphone-13-pro-256gb-a2483,,phone,Apple,1,2021,145,2023-02-01 08:18:36
11691,Apple iPhone 13 Pro 512GB A2483,iphone-13-pro-512gb-a2483,,phone,Apple,1,2021,160,2023-02-01 08:18:30
11692,Apple iPhone 13 Pro Max 128GB A2484,iphone-13-pro-max-128gb-a2484,,phone,Apple,1,2021,135,2023-02-01 08:19:48
11693,Apple iPhone 13 Pro Max 1TB A2484,iphone-13-pro-max-1tb-a2484,,phone,Apple,1,2021,190,2023-02-01 08:20:19
11694,Apple iPhone 13 Pro Max 256GB A2484,iphone-13-pro-max-256gb-a2484,,phone,Apple,1,2021,155,2023-02-01 08:20:00
11695,Apple iPhone 13 Pro Max 512GB A2484,iphone-13-pro-max-512gb-a2484,,phone,Apple,1,2021,170,2023-02-01 08:20:10
11696,Apple iPhone 14 128GB A2649,iphone-14-128gb-a2649,,phone,Apple,1,2022,135,2023-02-03 03:06:11
11697,Apple iPhone 14 256GB A2649,iphone-14-256gb-a2649,,phone,Apple,1,2022,150,2023-02-03 03:06:39
11698,Apple iPhone 14 512GB A2649,iphone-14-512gb-a2649,,phone,Apple,1,2022,165,2023-02-03 03:06:49
11699,Apple iPhone 14 Plus 128GB A2632,iphone-14-plus-128gb-a2632,,phone,Apple,1,2022,145,2023-02-03 03:15:27
11700,Apple iPhone 14 Plus 256GB A2632,iphone-14-plus-256gb-a2632,,phone,Apple,1,2022,160,2023-02-03 03:15:31
11701,Apple iPhone 14 Plus 512GB A2632,iphone-14-plus-512gb-a2632,,phone,Apple,1,2022,175,2023-02-03 03:15:35
11702,Apple iPhone 14 Pro 128GB A2650,iphone-14-pro-128gb-a2650,,phone,Apple,1,2022,180,2023-02-03 03:21:56
11703,Apple iPhone 14 Pro 256GB A2650,iphone-14-pro-256gb-a2650,,phone,Apple,1,2022,195,2023-02-03 03:23:33
